Time (yyyy-MM-dd hh:mm:ss),Elapsed Time (seconds),Sampling Interval (seconds),Temp (Celsius),Wet Bulb Temp. (Celsius),Rel. Hum. (%),Baro. (mb),Altitude (Meters),Altitude Baseline (Meters),AOG (Meters),Wind Speed (m/s),Mag. Dir. (Degrees),True Dir. (Degrees)
2023-01-13 16:28:14,2818.0,2.0,6.1,3.1,59.8,999.2,114,90.38933749070453,23.610662509295466,6.2,323,323
2023-01-13 16:28:16,2820.0,2.0,6.1,3.1,59.8,999.2,116,90.38639222388622,25.61360777611378,6.1,285,286
2023-01-13 16:28:18,2822.0,2.0,6.1,3.1,59.8,999.0,116,90.38344695706792,25.616553042932082,6.2,341,342
2023-01-13 16:28:20,2824.0,2.0,6.1,3.1,59.8,999.0,116,90.3805016902496,25.619498309750398,6.8,311,312
2023-01-13 16:28:22,2826.0,2.0,6.1,3.1,59.8,999.2,115,90.37755642343129,24.622443576568713,7.7,298,298
2023-01-13 16:28:24,2828.0,2.0,6.1,3.0,59.8,999.2,115,90.37461115661297,24.62538884338703,8.2,338,338
2023-01-13 16:28:26,2830.0,2.0,6.1,3.1,59.8,999.2,115,90.37166588979466,24.628334110205344,7.1,338,339
2023-01-13 16:28:28,2832.0,2.0,6.1,3.1,59.8,999.2,115,90.36872062297635,24.631279377023645,7.4,316,317
2023-01-13 16:28:30,2834.0,2.0,6.1,3.1,59.8,999.0,116,90.36577535615804,25.63422464384196,6.3,342,342
2023-01-13 16:28:32,2836.0,2.0,6.1,3.1,59.8,998.9,118,90.36283008933972,27.637169910660276,4.6,340,341
2023-01-13 16:28:34,2838.0,2.0,6.1,3.0,59.9,998.7,120,90.35988482252141,29.64011517747859,6.2,46,46
2023-01-13 16:28:36,2840.0,2.0,6.0,3.0,59.9,998.5,121,90.3569395557031,30.643060444296907,7.7,308,308
2023-01-13 16:28:38,2842.0,2.0,6.0,2.9,59.9,998.2,123,90.35399428888478,32.64600571111522,6.8,346,346
2023-01-13 16:28:40,2844.0,2.0,6.0,2.9,59.9,998.2,123,90.35104902206648,32.648950977933524,7.0,40,41
2023-01-13 16:28:42,2846.0,2.0,6.0,2.9,59.9,998.2,123,90.34810375524816,32.65189624475184,8.6,331,332
2023-01-13 16:28:44,2848.0,2.0,6.0,2.9,60.0,998.0,124,90.34515848842985,33.654841511570154,8.3,353,353
2023-01-13 16:28:46,2850.0,2.0,6.0,2.9,60.0,998.0,126,90.34221322161153,35.65778677838847,5.8,350,351
2023-01-13 16:28:48,2852.0,2.0,6.0,2.9,60.0,997.9,127,90.33926795479321,36.660732045206785,6.0,328,329
2023-01-13 16:28:50,2854.0,2.0,6.0,2.9,60.0,997.9,126,90.33632268797491,35.66367731202509,5.7,333,334
2023-01-13 16:28:52,2856.0,2.0,6.0,2.9,60.0,998.0,125,90.3333774211566,34.6666225788434,5.4,335,335
2023-01-13 16:28:54,2858.0,2.0,6.0,2.9,60.1,998.0,125,90.33043215433828,34.66956784566172,7.0,331,332
2023-01-13 16:28:56,2860.0,2.0,6.0,2.9,60.1,998.0,124,90.32748688751997,33.67251311248003,7.2,337,338
2023-01-13 16:28:58,2862.0,2.0,6.0,2.9,60.1,998.0,125,90.32454162070165,34.67545837929835,7.0,337,337
2023-01-13 16:29:00,2864.0,2.0,6.0,2.9,60.1,998.0,126,90.32159635388335,35.67840364611665,5.7,324,325
2023-01-13 16:29:02,2866.0,2.0,6.0,2.9,60.1,998.0,125,90.31865108706504,34.681348912934965,4.6,4,5
2023-01-13 16:29:04,2868.0,2.0,6.0,2.9,60.2,998.2,123,90.31570582024672,32.68429417975328,5.5,344,345
2023-01-13 16:29:06,2870.0,2.0,6.0,2.9,60.2,998.2,123,90.3127605534284,32.687239446571596,4.9,27,27
2023-01-13 16:29:08,2872.0,2.0,6.0,2.9,60.2,998.5,121,90.30981528661009,30.69018471338991,5.3,340,340
2023-01-13 16:29:10,2874.0,2.0,6.0,3.0,60.2,998.7,119,90.30687001979179,28.693129980208212,5.0,334,335
2023-01-13 16:29:12,2876.0,2.0,6.0,3.0,60.2,998.9,118,90.30392475297347,27.696075247026528,5.7,341,341
2023-01-13 16:29:14,2878.0,2.0,6.0,3.0,60.2,999.0,117,90.30097948615516,26.699020513844843,5.9,337,337
2023-01-13 16:29:16,2880.0,2.0,6.0,3.0,60.2,999.2,114,90.29803421933684,23.70196578066316,5.4,310,311
2023-01-13 16:29:18,2882.0,2.0,6.0,3.0,60.2,999.4,113,90.29508895251853,22.704911047481474,5.1,310,311
2023-01-13 16:29:20,2884.0,2.0,6.0,3.1,60.1,999.2,114,90.29214368570021,23.70785631429979,5.5,345,346
2023-01-13 16:29:22,2886.0,2.0,6.0,3.1,60.1,999.0,118,90.28919841888191,27.71080158111809,6.4,330,331
2023-01-13 16:29:24,2888.0,2.0,6.0,3.1,60.1,998.9,118,90.2862531520636,27.713746847936406,5.9,319,320
2023-01-13 16:29:26,2890.0,2.0,6.0,3.1,60.1,998.9,118,90.28330788524528,27.71669211475472,4.8,344,344
2023-01-13 16:29:28,2892.0,2.0,6.0,3.1,60.1,999.0,117,90.28036261842696,26.719637381573037,4.9,331,331
2023-01-13 16:29:30,2894.0,2.0,6.0,3.1,60.1,999.2,116,90.27741735160865,25.722582648391352,4.9,323,324
2023-01-13 16:29:32,2896.0,2.0,6.1,3.1,60.1,999.4,114,90.27447208479035,23.725527915209653,4.2,339,339
2023-01-13 16:29:34,2898.0,2.0,6.1,3.1,60.2,999.5,113,90.27152681797203,22.72847318202797,6.0,334,334
2023-01-13 16:29:36,2900.0,2.0,6.1,3.1,60.2,999.4,114,90.26858155115372,23.731418448846284,5.2,306,307
2023-01-13 16:29:38,2902.0,2.0,6.1,3.1,60.2,999.2,114,90.2656362843354,23.7343637156646,3.0,345,346
2023-01-13 16:29:40,2904.0,2.0,6.1,3.1,60.2,999.5,112,90.26269101751708,21.737308982482915,3.0,323,323
2023-01-13 16:29:42,2906.0,2.0,6.1,3.1,60.2,999.5,112,90.25974575069878,21.740254249301216,4.0,304,304
2023-01-13 16:29:44,2908.0,2.0,6.1,3.1,60.2,999.5,113,90.25680048388047,22.74319951611953,4.7,318,319
2023-01-13 16:29:46,2910.0,2.0,6.1,3.1,60.2,999.4,113,90.25385521706215,22.746144782937847,4.4,288,289
2023-01-13 16:29:48,2912.0,2.0,6.1,3.1,60.2,999.4,114,90.25090995024384,23.749090049756163,4.6,304,304
2023-01-13 16:29:50,2914.0,2.0,6.1,3.1,60.2,999.2,115,90.24796468342552,24.752035316574478,4.0,322,323
2023-01-13 16:29:52,2916.0,2.0,6.1,3.1,60.2,999.0,117,90.24501941660722,26.75498058339278,3.1,342,342
2023-01-13 16:29:54,2918.0,2.0,6.1,3.1,60.2,998.9,118,90.2420741497889,27.757925850211095,2.8,352,352
2023-01-13 16:29:56,2920.0,2.0,6.1,3.1,60.2,998.9,118,90.23912888297059,27.76087111702941,2.6,52,52
2023-01-13 16:29:58,2922.0,2.0,6.1,3.1,60.2,999.0,117,90.23618361615227,26.763816383847725,1.1,17,17
2023-01-13 16:30:00,2924.0,2.0,6.1,3.1,60.2,999.2,115,90.23323834933396,24.76676165066604,2.1,340,341
2023-01-13 16:30:02,2926.0,2.0,6.1,3.1,60.2,999.2,115,90.23029308251566,24.769706917484342,1.8,334,334
2023-01-13 16:30:04,2928.0,2.0,6.1,3.1,60.2,999.2,115,90.22734781569734,24.772652184302657,1.5,304,304
2023-01-13 16:30:06,2930.0,2.0,6.1,3.1,60.3,999.2,115,90.22440254887903,24.775597451120973,3.1,275,276
2023-01-13 16:30:08,2932.0,2.0,6.0,3.1,60.3,999.0,118,90.22145728206071,27.77854271793929,3.9,342,342
2023-01-13 16:30:10,2934.0,2.0,6.0,3.1,60.3,998.7,118,90.2185120152424,27.781487984757604,2.4,47,48
2023-01-13 16:30:12,2936.0,2.0,6.0,3.0,60.4,999.0,118,90.2155667484241,27.784433251575905,3.1,294,294
2023-01-13 16:30:14,2938.0,2.0,6.0,3.1,60.4,999.0,116,90.21262148160578,25.78737851839422,3.5,270,271
2023-01-13 16:30:16,2940.0,2.0,6.0,3.1,60.4,999.0,116,90.20967621478746,25.790323785212536,2.8,301,302
2023-01-13 16:30:18,2942.0,2.0,6.0,3.1,60.4,999.0,117,90.20673094796915,26.79326905203085,3.0,323,324
2023-01-13 16:30:20,2944.0,2.0,6.0,3.1,60.4,999.0,117,90.20378568115083,26.796214318849167,2.9,359,359
2023-01-13 16:30:22,2946.0,2.0,6.0,3.1,60.4,999.2,116,90.20084041433253,25.799159585667468,3.2,13,14
2023-01-13 16:30:24,2948.0,2.0,6.0,3.1,60.4,999.0,116,90.19789514751422,25.802104852485783,5.0,267,268
2023-01-13 16:30:26,2950.0,2.0,6.0,3.1,60.4,999.0,118,90.1949498806959,27.8050501193041,7.0,300,300
2023-01-13 16:30:28,2952.0,2.0,6.0,3.1,60.4,998.7,119,90.19200461387759,28.807995386122414,5.6,335,335
2023-01-13 16:30:30,2954.0,2.0,6.0,3.0,60.4,998.5,121,90.18905934705927,30.81094065294073,4.1,2,2
2023-01-13 16:30:32,2956.0,2.0,6.0,3.0,60.4,998.4,122,90.18611408024097,31.81388591975903,5.8,345,345
2023-01-13 16:30:34,2958.0,2.0,6.0,3.0,60.4,998.2,123,90.18316881342265,32.816831186577346,4.0,339,340
2023-01-13 16:30:36,2960.0,2.0,6.0,3.0,60.4,998.0,125,90.18022354660434,34.81977645339566,5.1,308,309
2023-01-13 16:30:38,2962.0,2.0,6.0,3.0,60.4,997.9,126,90.17727827978602,35.82272172021398,6.4,36,37
2023-01-13 16:30:40,2964.0,2.0,6.0,3.0,60.4,997.7,128,90.17433301296771,37.82566698703229,5.1,323,323
2023-01-13 16:30:42,2966.0,2.0,6.0,3.0,60.4,997.7,128,90.17138774614939,37.82861225385061,4.1,311,312
2023-01-13 16:30:44,2968.0,2.0,6.0,3.0,60.4,997.7,127,90.16844247933109,36.83155752066891,5.8,326,327
2023-01-13 16:30:46,2970.0,2.0,6.0,3.0,60.4,997.9,127,90.16549721251278,36.834502787487224,4.5,304,304
2023-01-13 16:30:48,2972.0,2.0,6.0,3.0,60.4,997.9,126,90.16255194569446,35.83744805430554,3.6,329,330
2023-01-13 16:30:50,2974.0,2.0,6.0,3.0,60.5,998.0,125,90.15960667887614,34.840393321123855,3.9,321,321
2023-01-13 16:30:52,2976.0,2.0,6.0,3.0,60.5,998.2,123,90.15666141205783,32.84333858794217,3.3,352,352
2023-01-13 16:30:54,2978.0,2.0,6.0,3.0,60.5,998.2,123,90.15371614523953,32.84628385476047,2.9,311,311
2023-01-13 16:30:56,2980.0,2.0,6.0,3.0,60.5,998.2,123,90.15077087842121,32.84922912157879,3.8,41,42
2023-01-13 16:30:58,2982.0,2.0,6.0,3.0,60.5,998.2,123,90.1478256116029,32.8521743883971,5.0,2,3
2023-01-13 16:31:00,2984.0,2.0,6.0,3.0,60.5,998.0,124,90.14488034478458,33.85511965521542,4.8,291,292
2023-01-13 16:31:02,2986.0,2.0,6.0,3.0,60.5,998.0,125,90.14193507796627,34.85806492203373,4.6,306,307
2023-01-13 16:31:04,2988.0,2.0,6.0,3.0,60.5,997.7,127,90.13898981114797,36.861010188852035,4.2,2,3
2023-01-13 16:31:06,2990.0,2.0,6.0,3.0,60.5,997.5,128,90.13604454432965,37.86395545567035,3.7,323,324
2023-01-13 16:31:08,2992.0,2.0,6.0,3.0,60.5,997.4,130,90.13309927751133,39.866900722488666,3.7,307,307
2023-01-13 16:31:10,2994.0,2.0,6.0,3.0,60.5,997.5,130,90.13015401069302,39.86984598930698,3.8,346,347
2023-01-13 16:31:12,2996.0,2.0,6.0,3.0,60.5,997.5,130,90.1272087438747,39.872791256125296,3.3,356,357
2023-01-13 16:31:14,2998.0,2.0,6.0,3.0,60.5,997.4,130,90.12426347705639,39.87573652294361,4.8,324,325
2023-01-13 16:31:16,3000.0,2.0,5.9,3.0,60.5,997.2,133,90.12131821023809,42.87868178976191,4.4,340,340
2023-01-13 16:31:18,3002.0,2.0,5.9,3.0,60.5,997.0,133,90.11837294341977,42.88162705658023,3.6,305,305
2023-01-13 16:31:20,3004.0,2.0,5.9,3.0,60.5,997.2,133,90.11542767660146,42.884572323398544,3.4,315,316
2023-01-13 16:31:22,3006.0,2.0,5.9,3.0,60.5,997.4,130,90.11248240978314,39.88751759021686,2.7,318,319
2023-01-13 16:31:24,3008.0,2.0,5.9,3.0,60.6,997.7,128,90.10953714296483,37.890462857035175,1.8,305,305
2023-01-13 16:31:26,3010.0,2.0,5.9,3.0,60.6,998.0,125,90.10659187614652,34.893408123853476,1.7,297,298
2023-01-13 16:31:28,3012.0,2.0,5.9,3.0,60.6,998.2,124,90.10364660932821,33.89635339067179,2.0,28,28
2023-01-13 16:31:30,3014.0,2.0,5.9,3.0,60.6,998.2,123,90.1007013425099,32.89929865749011,2.3,340,340
2023-01-13 16:31:32,3016.0,2.0,5.9,3.0,60.6,998.2,123,90.09775607569158,32.90224392430842,1.6,276,277
2023-01-13 16:31:34,3018.0,2.0,6.0,3.0,60.6,998.2,123,90.09481080887326,32.90518919112674,2.9,5,6
2023-01-13 16:31:36,3020.0,2.0,6.0,3.0,60.6,998.2,124,90.09186554205496,33.90813445794504,4.3,5,6
2023-01-13 16:31:38,3022.0,2.0,6.0,3.0,60.6,998.0,126,90.08892027523665,35.911079724763354,3.2,345,346
2023-01-13 16:31:40,3024.0,2.0,6.0,3.0,60.6,997.9,127,90.08597500841833,36.91402499158167,4.8,335,336
2023-01-13 16:31:42,3026.0,2.0,6.0,3.0,60.6,997.7,128,90.08302974160001,37.916970258399985,4.9,358,358
2023-01-13 16:31:44,3028.0,2.0,6.0,3.0,60.6,997.7,128,90.0800844747817,37.9199155252183,7.0,299,299
2023-01-13 16:31:46,3030.0,2.0,5.9,3.0,60.6,997.5,130,90.0771392079634,39.9228607920366,6.8,340,341
2023-01-13 16:31:48,3032.0,2.0,5.9,3.0,60.6,997.2,131,90.07419394114508,40.92580605885492,6.8,343,344
2023-01-13 16:31:50,3034.0,2.0,5.9,3.0,60.6,997.2,132,90.07124867432677,41.92875132567323,6.4,305,305
2023-01-13 16:31:52,3036.0,2.0,5.9,3.0,60.6,997.0,133,90.06830340750845,42.93169659249155,5.3,329,330
2023-01-13 16:31:54,3038.0,2.0,5.9,3.0,60.6,997.2,133,90.06535814069014,42.93464185930986,5.5,315,315
2023-01-13 16:31:56,3040.0,2.0,5.9,2.9,60.6,997.2,132,90.06241287387184,41.937587126128165,5.8,329,329
2023-01-13 16:31:58,3042.0,2.0,5.9,2.9,60.6,997.4,131,90.05946760705352,40.94053239294648,5.1,297,298
2023-01-13 16:32:00,3044.0,2.0,5.9,2.9,60.5,997.5,129,90.0565223402352,38.943477659764795,3.7,332,332
2023-01-13 16:32:02,3046.0,2.0,5.9,2.9,60.5,997.7,128,90.05357707341689,37.94642292658311,3.6,327,328
2023-01-13 16:32:04,3048.0,2.0,5.9,2.9,60.5,997.9,126,90.05063180659857,35.949368193401426,4.5,3,4
2023-01-13 16:32:06,3050.0,2.0,5.9,3.0,60.5,998.4,123,90.04768653978027,32.95231346021973,4.9,295,296
2023-01-13 16:32:08,3052.0,2.0,6.0,3.0,60.5,999.0,117,90.04474127296196,26.955258727038043,3.8,338,338
2023-01-13 16:32:10,3054.0,2.0,6.0,3.0,60.5,999.7,110,90.04179600614364,19.95820399385636,2.8,321,321
2023-01-13 16:32:12,3056.0,2.0,6.0,3.0,60.4,1000.5,105,90.03885073932533,14.961149260674674,3.8,331,332
2023-01-13 16:32:14,3058.0,2.0,6.0,3.1,60.4,1001.0,99,90.03590547250701,8.964094527492989,5.1,356,356
2023-01-13 16:32:16,3060.0,2.0,6.1,3.1,60.4,1001.4,96,90.03296020568871,5.96703979431129,4.1,355,355
2023-01-13 16:32:18,3062.0,2.0,6.1,3.1,60.4,1001.7,94,90.0300149388704,3.9699850611296057,3.8,341,341
2023-01-13 16:32:20,3064.0,2.0,6.2,3.2,60.4,1001.9,93,90.02706967205208,2.972930327947921,4.5,307,308
2023-01-13 16:32:22,3066.0,2.0,6.2,3.2,60.3,1002.0,91,90.02412440523376,0.9758755947662365,6.8,262,263
2023-01-13 16:32:24,3068.0,2.0,6.2,3.2,60.3,1001.9,93,90.02117913841545,2.978820861584552,8.8,101,102
2023-01-13 16:32:26,3070.0,2.0,6.2,3.2,60.3,1001.0,100,90.01823387159715,9.981766128402853,5.8,285,285
2023-01-13 16:32:28,3072.0,2.0,6.2,3.2,60.3,1000.7,104,90.01528860477883,13.984711395221169,6.0,338,338
2023-01-13 16:32:30,3074.0,2.0,6.2,3.2,60.3,1000.4,105,90.01234333796052,14.987656662039484,5.4,45,45
2023-01-13 16:32:32,3076.0,2.0,6.2,3.1,60.3,1000.5,105,90.0093980711422,14.9906019288578,6.6,277,278
2023-01-13 16:32:34,3078.0,2.0,6.2,3.1,60.2,1000.4,105,90.00645280432389,14.993547195676115,6.7,341,341
2023-01-13 16:32:36,3080.0,2.0,6.2,3.1,60.2,1000.0,108,90.00350753750557,17.99649246249443,4.0,358,359
2023-01-13 16:32:38,3082.0,2.0,6.1,3.1,60.2,999.9,109,90.00056227068727,18.99943772931273,3.4,354,354
2023-01-13 16:32:40,3084.0,2.0,6.1,3.1,60.2,1000.0,109,89.99761700386895,19.002382996131047,4.4,353,354
2023-01-13 16:32:42,3086.0,2.0,6.1,3.1,60.2,1000.2,106,89.99467173705064,16.005328262949362,4.5,358,358
2023-01-13 16:32:44,3088.0,2.0,6.1,3.1,60.2,1000.7,102,89.99172647023232,12.008273529767678,5.4,356,356
2023-01-13 16:32:46,3090.0,2.0,6.2,3.1,60.2,1001.2,99,89.988781203414,9.011218796585993,4.1,0,0
2023-01-13 16:32:48,3092.0,2.0,6.2,3.2,60.2,1001.5,96,89.9858359365957,6.014164063404294,5.2,357,357
2023-01-13 16:32:50,3094.0,2.0,6.2,3.2,60.2,1001.7,95,89.98289066977739,5.01710933022261,5.1,1,1
2023-01-13 16:32:52,3096.0,2.0,6.2,3.2,60.2,1001.9,93,89.97994540295907,3.020054597040925,4.9,353,353
2023-01-13 16:32:54,3098.0,2.0,6.2,3.2,60.2,1002.0,91,89.97700013614076,1.0229998638592406,5.8,311,312
2023-01-13 16:32:56,3100.0,2.0,6.2,3.2,60.2,1001.7,95,89.97405486932244,5.025945130677556,6.1,2,3
2023-01-13 16:32:58,3102.0,2.0,6.2,3.2,60.2,1001.0,99,89.97110960250414,9.028890397495857,4.3,306,307
2023-01-13 16:33:00,3104.0,2.0,6.2,3.2,60.2,1000.7,102,89.96816433568583,12.031835664314173,4.0,355,356
2023-01-13 16:33:02,3106.0,2.0,6.2,3.2,60.2,1000.7,104,89.96521906886751,14.034780931132488,2.7,275,276
2023-01-13 16:33:04,3108.0,2.0,6.2,3.1,60.2,1000.7,102,89.9622738020492,12.037726197950803,5.1,301,301
2023-01-13 16:33:06,3110.0,2.0,6.2,3.1,60.2,1000.4,105,89.95932853523088,15.040671464769119,4.2,41,41
2023-01-13 16:33:08,3112.0,2.0,6.2,3.1,60.3,1000.0,108,89.95638326841258,18.04361673158742,3.4,301,302
2023-01-13 16:33:10,3114.0,2.0,6.2,3.1,60.3,1000.0,109,89.95343800159426,19.046561998405735,4.9,303,303
2023-01-13 16:33:12,3116.0,2.0,6.1,3.1,60.3,999.7,110,89.95049273477595,20.04950726522405,4.9,69,70
2023-01-13 16:33:14,3118.0,2.0,6.1,3.1,60.3,999.5,112,89.94754746795763,22.052452532042366,4.3,320,320
2023-01-13 16:33:16,3120.0,2.0,6.1,3.1,60.3,999.5,113,89.94460220113932,23.05539779886068,4.5,289,289
2023-01-13 16:33:18,3122.0,2.0,6.1,3.1,60.3,999.2,114,89.941656934321,24.058343065678997,4.3,311,311
2023-01-13 16:33:20,3124.0,2.0,6.1,3.1,60.2,999.0,116,89.9387116675027,26.0612883324973,4.5,316,316
2023-01-13 16:33:22,3126.0,2.0,6.1,3.1,60.2,999.0,118,89.93576640068439,28.064233599315614,4.2,330,330
2023-01-13 16:33:24,3128.0,2.0,6.1,3.1,60.2,998.7,118,89.93282113386607,28.06717886613393,3.8,36,36
2023-01-13 16:33:26,3130.0,2.0,6.1,3.1,60.2,998.5,121,89.92987586704776,31.070124132952245,4.9,0,1
2023-01-13 16:33:28,3132.0,2.0,6.0,3.0,60.2,998.2,123,89.92693060022944,33.07306939977056,4.4,35,35
2023-01-13 16:33:30,3134.0,2.0,6.0,3.0,60.2,997.9,126,89.92398533341114,36.07601466658886,4.3,343,344
2023-01-13 16:33:32,3136.0,2.0,6.0,3.0,60.2,997.5,128,89.92104006659282,38.07895993340718,3.8,312,312
2023-01-13 16:33:34,3138.0,2.0,6.0,3.0,60.2,997.5,130,89.91809479977451,40.08190520022549,4.6,352,352
2023-01-13 16:33:36,3140.0,2.0,6.0,2.9,60.2,997.4,130,89.91514953295619,40.08485046704381,4.2,4,4
2023-01-13 16:33:38,3142.0,2.0,6.0,2.9,60.2,997.2,132,89.91220426613788,42.08779573386212,3.3,319,320
2023-01-13 16:33:40,3144.0,2.0,6.0,2.9,60.2,997.2,132,89.90925899931958,42.090741000680424,3.8,322,322
2023-01-13 16:33:42,3146.0,2.0,5.9,2.9,60.3,997.2,132,89.90631373250126,42.09368626749874,2.4,333,334
2023-01-13 16:33:44,3148.0,2.0,5.9,2.9,60.3,997.4,130,89.90336846568295,40.096631534317055,1.5,58,58
2023-01-13 16:33:46,3150.0,2.0,5.9,2.9,60.3,997.5,130,89.90042319886463,40.09957680113537,2.3,328,328
2023-01-13 16:33:48,3152.0,2.0,5.9,2.9,60.3,997.5,129,89.89747793204631,39.102522067953686,3.3,342,343
2023-01-13 16:33:50,3154.0,2.0,5.9,2.9,60.3,997.7,128,89.89453266522801,38.10546733477199,3.0,339,339
2023-01-13 16:33:52,3156.0,2.0,5.9,3.0,60.4,997.7,127,89.8915873984097,37.1084126015903,3.7,351,352
2023-01-13 16:33:54,3158.0,2.0,6.0,3.0,60.4,997.7,127,89.88864213159138,37.11135786840862,5.3,347,347
2023-01-13 16:33:56,3160.0,2.0,6.0,3.0,60.4,997.7,128,89.88569686477307,38.11430313522693,5.0,339,340
2023-01-13 16:33:58,3162.0,2.0,6.0,3.0,60.4,997.5,129,89.88275159795475,39.11724840204525,5.5,275,276
2023-01-13 16:34:00,3164.0,2.0,6.0,3.0,60.4,997.5,130,89.87980633113645,40.12019366886355,4.9,290,290
2023-01-13 16:34:02,3166.0,2.0,6.0,3.0,60.5,997.4,130,89.87686106431813,40.123138935681865,3.9,327,327
2023-01-13 16:34:04,3168.0,2.0,6.0,3.0,60.5,997.2,132,89.87391579749982,42.12608420250018,3.9,350,351
2023-01-13 16:34:06,3170.0,2.0,6.0,3.0,60.5,997.7,128,89.8709705306815,38.129029469318496,5.8,317,317
2023-01-13 16:34:08,3172.0,2.0,6.0,3.0,60.6,998.5,121,89.86802526386319,31.13197473613681,5.0,345,346
2023-01-13 16:34:10,3174.0,2.0,6.0,3.0,60.6,999.2,115,89.86507999704489,25.134920002955113,4.0,23,23
2023-01-13 16:34:12,3176.0,2.0,6.0,3.1,60.6,999.5,113,89.86213473022657,23.137865269773428,3.8,19,20
2023-01-13 16:34:14,3178.0,2.0,6.0,3.1,60.6,999.5,112,89.85918946340826,22.140810536591744,2.8,343,344
2023-01-13 16:34:16,3180.0,2.0,6.0,3.1,60.7,999.5,112,89.85624419658994,22.14375580341006,2.5,314,315
2023-01-13 16:34:18,3182.0,2.0,6.1,3.1,60.7,999.5,112,89.85329892977163,22.146701070228374,3.1,352,353
2023-01-13 16:34:20,3184.0,2.0,6.1,3.1,60.7,999.4,113,89.85035366295332,23.149646337046676,4.1,302,303
2023-01-13 16:34:22,3186.0,2.0,6.1,3.1,60.7,999.2,115,89.84740839613501,25.15259160386499,4.5,288,288
2023-01-13 16:34:24,3188.0,2.0,6.0,3.1,60.7,999.0,117,89.8444631293167,27.155536870683306,4.6,277,277
2023-01-13 16:34:26,3190.0,2.0,6.0,3.1,60.7,998.9,118,89.84151786249838,28.158482137501622,3.8,82,83
2023-01-13 16:34:28,3192.0,2.0,6.0,3.1,60.7,998.5,121,89.83857259568006,31.161427404319937,3.0,338,338
2023-01-13 16:34:30,3194.0,2.0,6.0,3.0,60.7,998.4,123,89.83562732886175,33.16437267113825,2.6,304,304
2023-01-13 16:34:32,3196.0,2.0,6.0,3.0,60.7,998.2,124,89.83268206204345,34.167317937956554,1.5,29,30
2023-01-13 16:34:34,3198.0,2.0,6.0,3.0,60.7,998.2,123,89.82973679522513,33.17026320477487,3.6,17,18
2023-01-13 16:34:36,3200.0,2.0,6.0,3.0,60.7,998.4,123,89.82679152840682,33.173208471593185,3.0,68,69
2023-01-13 16:34:38,3202.0,2.0,6.0,3.0,60.7,998.5,121,89.8238462615885,31.1761537384115,1.4,103,104
2023-01-13 16:34:40,3204.0,2.0,6.0,3.0,60.7,998.5,120,89.82090099477018,30.179099005229816,2.7,346,347
2023-01-13 16:34:42,3206.0,2.0,6.0,3.0,60.7,998.5,121,89.81795572795188,31.182044272048117,3.9,23,23
2023-01-13 16:34:44,3208.0,2.0,6.0,3.0,60.7,998.5,121,89.81501046113357,31.184989538866432,3.8,327,327
2023-01-13 16:34:46,3210.0,2.0,6.0,3.0,60.7,998.5,121,89.81206519431525,31.187934805684748,4.5,268,268
2023-01-13 16:34:48,3212.0,2.0,6.0,3.0,60.7,998.2,123,89.80911992749694,33.19088007250306,5.0,309,309
2023-01-13 16:34:50,3214.0,2.0,6.0,3.0,60.7,997.7,127,89.80617466067862,37.19382533932138,3.3,34,35
2023-01-13 16:34:52,3216.0,2.0,6.0,3.0,60.7,997.7,128,89.80322939386032,38.19677060613968,2.7,332,332
2023-01-13 16:34:54,3218.0,2.0,6.0,3.0,60.7,997.7,128,89.800284127042,38.199715872957995,6.3,333,334
2023-01-13 16:34:56,3220.0,2.0,6.0,3.0,60.7,997.4,131,89.79733886022369,41.20266113977631,6.0,325,325
2023-01-13 16:34:58,3222.0,2.0,5.9,3.0,60.7,997.0,133,89.79439359340537,43.205606406594626,6.1,317,318
2023-01-13 16:35:00,3224.0,2.0,5.9,3.0,60.7,996.7,136,89.79144832658706,46.20855167341294,5.6,317,318
2023-01-13 16:35:02,3226.0,2.0,5.9,3.0,60.7,996.7,136,89.78850305976876,46.21149694023124,4.0,332,333
2023-01-13 16:35:04,3228.0,2.0,5.9,3.0,60.6,996.9,136,89.78555779295044,46.21444220704956,4.7,344,344
2023-01-13 16:35:06,3230.0,2.0,5.9,3.0,60.6,996.9,136,89.78261252613213,46.21738747386787,4.8,317,318
2023-01-13 16:35:08,3232.0,2.0,5.9,2.9,60.6,997.0,133,89.77966725931381,43.22033274068619,5.6,322,322
2023-01-13 16:35:10,3234.0,2.0,5.9,3.0,60.6,997.4,130,89.7767219924955,40.223278007504504,6.0,310,310
2023-01-13 16:35:12,3236.0,2.0,5.9,3.0,60.6,997.7,128,89.77377672567718,38.22622327432282,6.4,321,321
2023-01-13 16:35:14,3238.0,2.0,5.9,3.0,60.6,997.9,126,89.77083145885888,36.22916854114112,5.8,323,324
2023-01-13 16:35:16,3240.0,2.0,5.9,3.0,60.5,998.0,124,89.76788619204056,34.232113807959436,5.1,326,327
2023-01-13 16:35:18,3242.0,2.0,6.0,3.0,60.5,998.2,124,89.76494092522225,34.23505907477775,6.0,323,323
2023-01-13 16:35:20,3244.0,2.0,6.0,3.0,60.5,998.0,125,89.76199565840393,35.23800434159607,6.5,322,322
2023-01-13 16:35:22,3246.0,2.0,6.0,3.0,60.5,997.7,128,89.75905039158562,38.24094960841438,5.8,291,292
